ts,container,cpu_pct,mem_mb,mem_pct,net_in_mb,net_out_mb
1778057118.97,nutriclinic_redis,0.25,6.4,0.08,0.09,0.08
1778057118.97,nutriclinic_postgres,0.09,64.2,0.82,7.46,34.9
1778057118.97,nutriclinic_minio,0.0,137.9,1.76,0.09,0.02
1778057122.05,nutriclinic_bot,0.0,1608.7,20.53,5.22,0.33
1778057122.05,nutriclinic_redis,0.74,6.6,0.08,0.09,0.08
1778057122.05,nutriclinic_postgres,3.38,64.2,0.82,7.55,34.9
1778057122.05,nutriclinic_minio,2.15,138.0,1.76,0.09,0.02
1778057125.16,nutriclinic_bot,0.0,1608.7,20.53,5.22,0.33
1778057125.16,nutriclinic_redis,0.36,6.6,0.08,0.09,0.08
1778057125.16,nutriclinic_postgres,0.0,64.2,0.82,7.55,34.9
1778057125.16,nutriclinic_minio,0.0,137.8,1.76,0.09,0.02
1778057128.28,nutriclinic_bot,0.0,1608.7,20.53,5.22,0.33
1778057128.28,nutriclinic_redis,1.46,6.7,0.09,0.09,0.08
1778057128.28,nutriclinic_postgres,0.23,64.2,0.82,7.61,34.9
1778057128.28,nutriclinic_minio,0.07,137.8,1.76,0.09,0.02
1778057131.35,nutriclinic_bot,0.01,1608.7,20.53,5.22,0.33
1778057131.35,nutriclinic_redis,0.23,6.4,0.08,0.09,0.08
1778057131.35,nutriclinic_postgres,0.08,64.4,0.82,7.67,34.9
1778057131.35,nutriclinic_minio,0.01,137.8,1.76,0.09,0.02
1778057134.43,nutriclinic_bot,0.0,1608.7,20.53,5.22,0.33
1778057134.43,nutriclinic_redis,0.69,6.4,0.08,0.09,0.08
1778057134.43,nutriclinic_postgres,0.0,64.2,0.82,7.67,34.9
1778057134.43,nutriclinic_minio,0.01,137.8,1.76,0.09,0.02
1778057137.53,nutriclinic_bot,0.0,1608.7,20.53,5.22,0.33
1778057137.53,nutriclinic_redis,0.2,6.4,0.08,0.09,0.08
1778057137.53,nutriclinic_postgres,1.9,64.2,0.82,7.67,34.9
1778057137.53,nutriclinic_minio,1.94,137.8,1.76,0.09,0.02
1778057140.64,nutriclinic_bot,0.03,1608.7,20.53,5.22,0.33
1778057140.64,nutriclinic_redis,0.73,6.9,0.09,0.09,0.08
1778057140.64,nutriclinic_postgres,0.0,64.2,0.82,7.67,34.9
1778057140.64,nutriclinic_minio,0.05,137.8,1.76,0.09,0.02
1778057143.72,nutriclinic_bot,0.05,1608.7,20.53,5.22,0.33
1778057143.72,nutriclinic_redis,0.78,6.4,0.08,0.09,0.08
1778057143.72,nutriclinic_postgres,0.0,48.5,0.62,7.67,34.9
1778057143.72,nutriclinic_minio,0.01,137.8,1.76,0.09,0.02
